timestamp_s,m1_c,m2_c,m3_c,m4_c,m5_c,m6_c,m7_c,m8_c,m9_c,m10_c,m11_c,m12_c
1775547538.6695,40,41,40,40,39,38,40,41,40,41,40,40
1775547538.8698,39,41,40,40,39,38,40,41,40,41,40,40
1775547539.0701,39,41,40,40,39,38,40,41,40,41,40,40
1775547539.2703,40,41,40,40,39,38,40,41,40,41,40,40
1775547539.4707,39,41,40,40,39,38,40,41,40,41,40,40
1775547539.6710,40,41,40,40,39,38,40,41,40,41,40,40
1775547539.8712,39,41,40,40,39,38,40,41,40,41,40,40
1775547540.0715,39,41,40,40,39,38,40,41,40,41,40,40
1775547540.2717,40,41,40,40,39,38,40,40,40,41,40,40
1775547540.4722,40,41,40,40,39,38,40,41,40,41,40,40
1775547540.6724,39,41,40,40,39,38,40,41,40,41,40,40
1775547540.8737,39,41,40,40,39,38,40,41,40,41,40,40
1775547541.0739,39,41,40,40,39,38,40,40,40,40,40,40
1775547541.2742,39,41,40,40,39,38,40,41,40,41,40,40
1775547541.4745,40,41,40,40,39,38,40,41,40,41,40,40
1775547541.6747,39,41,40,40,39,38,40,41,40,41,40,40
1775547541.8750,39,41,40,40,39,38,40,40,40,41,40,40
1775547542.0752,39,41,40,40,39,38,40,41,40,41,40,40
1775547542.2755,39,41,40,40,39,38,40,41,40,41,40,40
1775547542.4758,39,41,40,40,39,38,40,41,40,41,40,40
1775547542.6761,40,41,40,40,39,38,40,41,40,41,40,40
1775547542.8763,40,41,40,40,39,38,40,41,40,41,40,40
1775547543.0766,39,41,40,40,39,38,40,41,40,41,40,40
1775547543.2771,40,41,40,40,39,38,40,41,40,41,40,40
1775547543.4774,40,41,40,40,39,38,40,41,40,41,40,40
1775547543.6777,39,41,40,40,39,38,40,41,40,41,40,40
1775547543.8780,39,41,40,40,39,38,40,41,40,41,40,40
1775547544.0781,39,41,40,40,39,38,40,41,40,41,40,40
1775547544.2783,40,41,40,40,39,39,40,41,40,41,40,40
1775547544.4791,40,41,40,40,39,38,40,41,40,41,40,40
1775547544.6798,39,41,40,40,39,38,40,41,40,41,40,40
1775547544.8813,39,41,40,40,39,38,40,41,40,41,40,40
1775547545.0819,39,41,40,40,40,38,40,41,40,41,40,40
1775547545.2821,40,41,40,40,40,38,40,41,40,41,40,40
1775547545.4825,39,41,40,40,39,38,40,41,40,41,40,40
1775547545.6831,40,41,40,40,39,38,40,41,40,40,40,40
1775547545.8835,39,41,40,40,39,38,40,41,40,41,40,40
1775547546.0838,39,41,40,40,39,38,40,41,40,41,40,40
1775547546.2842,40,41,40,40,39,38,40,41,40,41,40,40
1775547546.4845,40,41,40,40,39,38,40,41,40,41,40,40
1775547546.6848,39,41,40,40,39,38,40,41,40,41,40,40
1775547546.8851,40,41,40,40,39,38,40,41,40,41,40,40
1775547547.0854,39,41,40,40,39,38,40,41,40,41,40,40
1775547547.2861,39,41,40,40,39,38,40,41,40,41,40,40
1775547547.4864,40,41,40,40,40,38,40,41,40,41,40,40
1775547547.6867,39,41,40,40,40,38,40,41,40,41,40,40
1775547547.8869,39,41,40,40,39,38,41,41,40,41,40,40
1775547548.0872,39,41,40,40,40,38,40,41,40,41,40,40
1775547548.2874,39,41,40,40,39,38,40,41,40,41,40,40
1775547548.4877,40,41,40,40,40,38,40,41,40,41,40,40
1775547548.6880,39,41,40,40,39,38,40,41,40,41,40,40
1775547548.8882,40,41,40,40,39,38,40,41,40,41,40,40
1775547549.0885,40,41,40,40,39,38,40,41,40,41,40,40
1775547549.2887,39,41,40,40,39,38,40,41,40,41,40,40
1775547549.4891,39,41,40,40,40,38,41,41,40,40,40,40
1775547549.6894,39,41,40,40,40,38,40,41,40,41,40,40
1775547549.8896,40,41,40,40,39,38,40,41,40,41,40,40
1775547550.0899,40,41,40,40,39,38,40,41,40,41,40,40
1775547550.2902,39,41,40,40,40,39,41,41,40,41,40,40
1775547550.4905,40,41,40,40,40,38,41,41,40,41,40,40
1775547550.6908,40,41,40,40,40,38,41,41,40,41,40,40
1775547550.8910,39,41,40,40,40,38,41,41,40,41,40,40
1775547551.0913,39,41,40,40,40,38,40,41,40,41,40,40
1775547551.2916,40,41,40,40,40,38,40,41,40,41,40,40
1775547551.4918,40,41,40,40,39,38,41,41,40,41,40,40
1775547551.6921,40,41,40,40,40,38,40,41,40,41,40,40
1775547551.8925,39,41,40,40,40,38,40,41,40,41,40,40
1775547552.0928,40,41,40,40,40,38,41,41,40,41,40,40
1775547552.2930,39,41,40,40,40,38,40,41,40,41,40,40
1775547552.4933,40,41,40,40,40,38,40,41,40,41,40,40
1775547552.6935,40,41,40,40,40,38,40,41,40,41,40,40
1775547552.8939,40,41,40,40,39,39,40,41,40,41,40,40
1775547553.0941,39,41,40,40,40,38,40,41,40,41,40,40
1775547553.2944,40,41,40,40,39,38,40,41,40,41,40,40
1775547553.4947,40,41,40,40,40,38,40,41,40,41,40,40
1775547553.6949,40,41,40,40,40,38,41,41,40,41,40,40
1775547553.8953,40,41,40,40,40,38,40,41,40,41,40,40
1775547554.0956,40,41,40,40,40,38,41,41,40,41,40,40
1775547554.2957,40,41,40,40,40,38,41,41,40,41,40,40
1775547554.4960,40,41,40,40,40,38,40,41,40,41,40,40
1775547554.6962,40,41,40,40,39,38,40,41,40,41,40,40
1775547554.8965,40,41,40,40,40,38,41,41,40,41,40,40
1775547555.0969,39,41,40,40,40,38,40,41,40,41,40,40
1775547555.2972,40,41,40,40,40,38,41,41,40,41,40,40
1775547555.4976,40,41,40,40,40,38,40,41,40,41,40,40
1775547555.6981,40,41,40,40,40,38,40,41,40,41,40,40
1775547555.8985,40,41,40,40,39,38,40,41,40,41,40,40
1775547556.0991,40,41,40,40,40,39,40,41,40,41,40,40
1775547556.2996,40,41,40,40,40,38,41,41,40,41,40,40
1775547556.5000,40,41,40,40,40,39,41,41,40,41,40,40
1775547556.7006,40,41,40,40,40,38,40,41,40,41,40,40
1775547556.9013,40,41,40,40,40,38,41,41,40,41,40,40
1775547557.1016,40,41,40,40,40,38,41,41,40,41,40,40
1775547557.3018,40,41,40,40,40,38,41,41,40,41,40,40
1775547557.5021,40,41,40,40,39,38,41,41,40,41,40,40
1775547557.7028,40,41,40,40,40,38,41,41,40,41,40,40
1775547557.9032,40,41,40,40,40,38,40,41,40,41,40,40
1775547558.1035,40,41,40,40,40,38,41,41,40,41,40,40
1775547558.3040,40,41,40,40,39,38,41,41,40,41,40,40
1775547558.5044,40,41,40,40,40,38,40,41,40,41,40,40
1775547558.7048,40,41,40,40,40,38,40,41,40,41,40,40
1775547558.9054,40,41,40,40,40,39,40,41,40,41,40,40
1775547559.1062,39,41,40,40,40,38,40,41,40,41,40,40
1775547559.3064,40,41,40,40,39,38,41,41,40,41,40,40
1775547559.5067,40,41,40,40,40,38,41,41,40,41,40,40
1775547559.7070,40,41,40,40,40,38,41,41,40,41,40,40
1775547559.9072,40,41,40,40,39,39,40,41,40,41,40,40
1775547560.1078,40,41,40,40,40,38,40,41,40,41,40,40
1775547560.3080,40,41,40,40,39,38,40,41,40,41,40,40
1775547560.5084,40,41,40,40,40,38,41,41,40,41,40,40
1775547560.7089,40,41,40,40,40,38,41,41,40,41,40,40
1775547560.9092,40,41,40,40,40,38,41,41,40,41,40,40
1775547561.1094,40,41,40,40,40,38,41,41,40,41,40,40
1775547561.3097,40,41,40,40,39,38,41,41,40,41,40,40
1775547561.5102,40,41,40,40,39,38,41,41,40,41,40,40
1775547561.7106,40,41,40,40,40,39,40,41,40,41,40,40
1775547561.9112,40,41,40,40,40,38,40,41,40,41,40,40
1775547562.1115,40,41,40,40,40,38,40,41,40,41,40,40
1775547562.3118,40,41,40,40,39,38,41,41,40,41,40,40
1775547562.5120,40,41,40,40,40,38,41,41,40,41,40,40
1775547562.7123,40,41,40,40,40,38,41,41,40,41,40,40
1775547562.9125,40,41,40,40,40,38,40,41,40,41,40,40
1775547563.1128,40,41,40,40,40,38,41,41,40,41,40,40
1775547563.3130,40,41,40,40,40,38,40,41,40,41,40,40
1775547563.5134,40,41,40,40,40,38,40,41,40,41,40,40
1775547563.7139,40,41,40,40,40,38,40,41,40,41,40,40
1775547563.9140,40,41,40,40,40,38,40,41,40,41,40,40
1775547564.1143,40,41,40,40,40,38,41,41,40,41,40,40
1775547564.3146,40,41,40,40,40,38,41,41,40,41,40,40
1775547564.5148,40,41,40,40,40,38,41,41,40,41,40,40
1775547564.7151,40,41,40,40,40,39,40,41,40,41,40,40
1775547564.9153,40,41,40,40,40,38,41,41,40,41,40,40
1775547565.1157,40,41,40,40,40,38,41,41,40,41,40,40
1775547565.3160,40,41,40,40,40,38,41,41,40,41,40,40
1775547565.5164,40,41,40,40,40,38,41,41,40,41,40,40
1775547565.7167,40,41,40,40,40,39,41,41,40,41,40,40
1775547565.9169,40,41,40,40,39,39,40,41,40,41,40,40
1775547566.1172,40,41,40,40,40,38,41,41,40,41,40,40
1775547566.3174,40,41,40,40,40,39,41,41,40,41,40,40
1775547566.5178,40,41,40,40,40,38,41,41,40,41,40,40
1775547566.7180,40,41,40,40,40,39,40,41,40,41,40,40
1775547566.9183,40,41,40,40,40,39,41,41,40,41,40,40
1775547567.1197,40,41,40,40,40,38,41,41,40,41,40,40
1775547567.3202,40,41,40,40,40,39,40,41,40,41,40,40
1775547567.5205,40,41,40,40,40,38,41,41,40,41,40,40
1775547567.7210,40,41,40,40,40,39,40,41,40,41,40,40
1775547567.9217,40,41,40,40,39,39,41,41,40,41,40,40
1775547568.1224,40,41,40,40,40,38,41,41,40,41,40,40
1775547568.3229,40,41,40,40,40,39,40,41,40,41,40,40
1775547568.5236,40,41,40,40,40,38,41,41,40,41,40,40
1775547568.7238,40,41,40,40,40,39,41,41,40,41,40,40
1775547568.9241,40,41,40,40,40,39,41,41,40,41,40,40
1775547569.1244,40,41,40,40,39,39,41,41,40,41,40,40
1775547569.3247,40,41,40,40,40,38,40,41,40,41,40,40
1775547569.5251,40,41,40,40,39,39,41,41,40,41,40,40
1775547569.7254,40,41,40,40,40,38,40,41,40,41,40,40
1775547569.9257,40,41,40,40,40,39,40,41,40,41,40,40
1775547570.1261,40,41,40,40,40,39,41,41,40,41,40,40
1775547570.3266,40,41,40,40,40,38,40,41,40,41,40,40
1775547570.5271,40,41,40,40,40,38,41,41,40,41,40,40
1775547570.7276,40,41,40,40,40,38,41,41,40,41,40,40
1775547570.9279,40,41,40,40,40,39,41,41,40,41,40,40
1775547571.1281,40,41,40,40,40,38,41,41,40,41,40,40
1775547571.3284,40,41,40,40,40,39,41,41,40,41,40,40
1775547571.5286,40,41,40,40,40,39,41,41,40,41,40,40
1775547571.7289,40,41,40,40,40,39,41,41,40,41,40,40
1775547571.9291,40,41,40,40,40,39,41,41,40,41,40,40
1775547572.1295,40,41,40,40,40,39,41,41,40,41,40,40
1775547572.3298,40,41,40,40,40,39,41,41,40,41,40,40
1775547572.5301,40,41,40,40,40,39,41,41,40,41,40,40
1775547572.7303,40,41,40,40,40,39,41,41,40,41,40,40
1775547572.9306,40,41,40,40,40,39,41,41,40,41,40,40
1775547573.1310,40,41,40,40,40,39,41,41,40,41,40,40
1775547573.3313,40,41,40,40,40,39,40,41,40,41,40,40
1775547573.5315,40,41,40,40,39,39,41,41,40,41,40,40
1775547573.7319,40,41,40,40,40,39,41,41,40,41,40,40
1775547573.9321,40,41,40,40,40,39,41,41,40,41,40,40
1775547574.1324,40,41,40,40,40,39,40,41,40,41,40,40
1775547574.3327,40,41,40,40,40,39,41,41,40,41,40,40
1775547574.5329,40,41,40,40,40,39,41,41,40,41,40,40
1775547574.7332,40,41,40,40,40,39,41,41,40,41,40,40
1775547574.9334,40,41,40,40,40,39,41,41,40,41,40,40
1775547575.1337,40,41,40,40,40,39,40,41,40,41,40,40
1775547575.3339,40,41,40,40,40,39,41,41,40,41,40,40
1775547575.5342,40,41,40,40,40,39,40,41,40,41,40,40
1775547575.7345,40,41,40,40,40,38,41,41,40,41,40,40
1775547575.9351,40,41,40,40,40,39,40,41,40,41,40,40
1775547576.1353,40,41,40,40,40,39,41,41,40,41,40,40
1775547576.3356,40,41,40,40,40,39,41,41,40,41,40,40
1775547576.5358,40,41,40,40,40,39,41,41,40,41,40,40
1775547576.7361,40,41,40,40,40,38,41,41,40,41,40,40
1775547576.9365,40,41,40,40,40,39,41,41,40,41,40,40
1775547577.1368,40,41,40,40,40,38,41,41,40,41,40,40
1775547577.3371,40,41,40,40,40,38,41,41,40,41,40,40
1775547577.5376,40,41,40,40,40,39,41,41,40,41,40,40
1775547577.7406,40,41,40,40,40,39,41,41,40,41,40,40
1775547577.9421,40,41,40,40,40,39,41,41,40,41,40,40
1775547578.1425,40,41,40,40,40,39,41,41,40,41,40,40
1775547578.3431,40,41,40,40,40,39,41,41,40,41,40,40
1775547578.5437,40,41,40,40,39,39,41,41,40,41,40,40
1775547578.7449,40,41,40,40,40,39,41,41,40,41,40,40
1775547578.9454,40,41,40,40,40,39,41,41,40,41,40,40
1775547579.1459,40,41,40,40,40,39,40,41,40,41,40,40
1775547579.3462,40,41,40,40,40,38,41,41,40,41,40,40
1775547579.5465,40,41,40,40,40,39,41,41,40,41,40,40
1775547579.7467,40,41,40,40,40,39,41,41,40,41,40,40
1775547579.9470,40,41,40,40,40,39,41,41,40,41,40,40
1775547580.1473,40,41,40,40,40,39,41,41,40,41,40,40
1775547580.3475,40,41,40,40,40,39,41,41,40,41,40,40
1775547580.5478,40,41,40,40,40,39,41,41,40,41,40,40
1775547580.7480,40,41,40,40,40,39,40,41,40,41,40,40
1775547580.9483,40,41,40,40,40,39,41,41,40,41,40,40
1775547581.1491,40,41,40,40,40,39,41,41,40,41,40,40
1775547581.3493,40,41,40,40,40,39,41,41,40,41,40,40
1775547581.5498,40,41,40,40,40,39,41,41,40,41,40,40
1775547581.7501,40,41,40,40,40,39,41,41,40,41,40,40
1775547581.9503,40,41,40,40,40,39,41,41,40,41,40,40
1775547582.1506,40,41,40,40,40,39,41,41,40,41,40,40
1775547582.3511,40,41,40,40,40,39,41,41,40,41,40,40
1775547582.5516,40,41,40,40,40,39,41,41,40,41,40,40
1775547582.7518,40,41,40,40,40,39,41,41,40,41,40,40
1775547582.9521,40,41,40,40,40,39,41,41,40,41,40,40
1775547583.1523,40,41,40,40,40,39,41,41,40,41,40,40
1775547583.3526,40,41,40,40,39,39,41,41,40,41,40,40
1775547583.5529,40,41,40,40,40,39,41,41,40,41,40,40
1775547583.7531,40,41,40,40,40,39,41,41,40,41,40,40
1775547583.9534,40,41,40,40,40,39,41,41,40,41,40,40
1775547584.1536,40,41,40,40,40,39,41,41,40,41,40,40
1775547584.3539,40,41,40,40,40,39,41,41,40,41,40,40
1775547584.5541,40,41,40,40,40,39,41,41,40,41,40,40
1775547584.7545,40,41,40,40,40,39,41,41,40,41,40,40
1775547584.9547,40,41,40,40,40,39,41,41,40,41,40,40
1775547585.1551,40,41,40,40,40,39,41,41,40,41,40,40
1775547585.3554,40,41,40,40,40,39,41,41,40,41,40,40
1775547585.5556,40,41,40,40,40,39,41,41,40,41,40,40
1775547585.7559,40,41,40,40,40,39,41,41,40,41,40,40
1775547585.9564,40,41,40,40,40,39,41,41,40,41,40,40
1775547586.1567,40,41,40,40,40,39,41,41,40,41,40,40
1775547586.3569,40,41,40,40,40,39,41,41,40,41,40,40
1775547586.5572,40,41,40,40,40,39,41,41,40,41,40,40
1775547586.7575,40,41,40,40,40,39,41,41,40,41,40,40
1775547586.9577,40,41,40,40,40,39,41,41,40,41,40,40
1775547587.1580,40,41,40,40,40,39,41,41,40,41,40,40
1775547587.3582,40,41,40,40,40,39,41,41,40,41,40,40
1775547587.5587,40,41,40,40,40,39,41,41,40,41,40,40
1775547587.7599,40,41,40,40,40,39,41,41,40,41,40,40
1775547587.9612,40,41,40,40,40,39,41,41,40,41,40,40
1775547588.1618,40,41,40,40,40,39,41,41,40,41,40,40
1775547588.3626,40,41,40,40,40,39,41,41,40,41,40,40
1775547588.5629,40,41,40,40,40,39,41,41,40,41,40,40
1775547588.7632,40,41,40,40,40,39,41,41,40,41,40,40
1775547588.9637,40,41,40,40,40,39,41,41,40,41,40,40
1775547589.1640,40,41,40,40,40,39,41,41,40,41,40,40
1775547589.3646,40,41,40,40,40,39,41,41,40,41,40,40
1775547589.5650,40,41,40,40,40,39,41,41,40,41,40,40
1775547589.7653,40,41,40,40,40,39,41,41,40,41,40,40
1775547589.9657,40,41,40,40,40,39,41,41,40,41,40,40
1775547590.1661,40,41,40,40,40,39,41,41,40,41,40,40
1775547590.3668,40,41,40,40,40,39,41,41,40,41,40,40
1775547590.5671,40,41,40,40,40,39,41,41,40,41,40,40
1775547590.7675,40,41,40,40,40,39,41,41,40,41,40,40
1775547590.9678,40,41,40,40,40,39,41,41,40,41,40,40
1775547591.1681,40,41,40,40,40,39,41,41,40,41,40,40
1775547591.3683,40,41,40,40,40,39,41,41,40,41,40,40
1775547591.5686,40,41,40,40,40,39,41,41,40,41,40,40
1775547591.7691,40,41,40,40,40,39,41,41,40,41,40,40
1775547591.9694,40,41,40,40,40,39,41,41,40,41,40,40
1775547592.1697,40,41,40,40,40,39,40,41,40,41,40,40
1775547592.3700,40,41,40,40,40,39,41,41,40,41,40,40
1775547592.5702,40,41,40,40,40,39,41,41,40,41,40,40
1775547592.7705,40,41,40,40,40,39,41,41,40,41,40,40
1775547592.9709,40,41,40,40,40,39,41,41,40,41,40,40
1775547593.1716,40,41,40,40,40,39,41,41,40,41,40,40
1775547593.3719,40,41,40,40,40,39,41,41,40,41,40,40
1775547593.5723,40,41,40,40,40,39,41,41,40,41,40,40
1775547593.7725,40,41,40,40,40,39,41,41,40,41,40,40
1775547593.9728,40,41,40,40,40,39,41,41,40,41,40,40
1775547594.1731,40,41,40,40,40,39,41,41,40,41,40,40
1775547594.3735,40,41,40,40,40,39,41,41,40,41,40,40
1775547594.5737,40,41,40,40,40,39,41,41,40,41,40,40
1775547594.7740,40,41,40,40,40,39,41,41,40,41,40,40
1775547594.9743,40,41,40,40,40,39,41,41,40,41,40,40
1775547595.1747,40,41,40,40,40,39,41,41,40,41,40,40
1775547595.3749,40,41,40,40,40,39,41,41,40,41,40,40
1775547595.5753,40,41,41,40,40,39,41,41,40,41,40,40
1775547595.7756,40,41,40,40,40,39,41,41,40,41,40,40
1775547595.9759,40,41,40,40,40,39,41,41,40,41,40,40
1775547596.1761,40,41,40,40,40,39,41,41,40,41,40,40
1775547596.3764,40,41,40,40,40,39,41,41,40,41,40,40
1775547596.5766,40,41,40,40,40,39,41,41,40,41,40,40
1775547596.7770,40,41,40,41,40,39,41,41,40,41,40,40
1775547596.9773,40,41,40,40,40,39,41,41,40,41,40,40
1775547597.1776,40,41,40,40,40,39,41,41,40,41,40,40
1775547597.3778,40,41,40,40,40,39,41,41,40,41,40,40
1775547597.5780,40,41,40,40,40,39,41,41,40,41,40,40
1775547597.7783,40,41,40,40,40,39,41,41,40,41,40,40
1775547597.9787,40,41,40,40,40,39,41,41,40,41,40,40
1775547598.1800,40,41,40,40,40,39,41,41,40,41,40,40
1775547598.3806,40,41,40,40,40,39,41,41,40,41,40,40
1775547598.5811,40,41,40,40,40,39,41,41,40,41,40,40
1775547598.7817,40,41,40,40,40,39,41,41,40,41,40,40
1775547598.9819,40,41,40,40,40,39,41,41,40,41,40,40
1775547599.1824,40,41,40,40,40,39,41,41,40,41,40,40
1775547599.3831,40,41,40,40,40,39,41,41,40,41,40,40
1775547599.5838,40,41,40,40,40,39,41,41,40,41,40,40
1775547599.7843,40,41,40,40,40,39,41,41,40,41,40,40
1775547599.9851,40,41,40,40,40,39,41,41,40,41,40,40
1775547600.1853,40,41,40,40,40,39,41,41,40,41,40,40
1775547600.3856,40,41,40,40,40,39,41,41,40,41,40,40
1775547600.5860,40,41,40,40,40,39,41,41,40,41,40,40
1775547600.7864,40,41,40,40,40,39,41,41,40,41,40,40
1775547600.9867,40,41,40,40,40,39,41,41,40,41,40,40
1775547601.1871,40,41,40,40,40,39,41,41,40,41,40,40
1775547601.3878,40,41,40,40,40,39,41,41,40,41,41,40
1775547601.5881,40,41,40,40,40,39,41,41,40,41,40,40
1775547601.7885,40,41,40,40,40,39,41,41,40,41,40,40
1775547601.9889,40,41,40,40,40,39,41,41,40,41,40,40
1775547602.1892,40,41,41,40,40,39,41,41,40,41,40,40
1775547602.3894,40,41,40,40,40,39,41,41,40,41,40,40
1775547602.5897,40,41,40,41,40,39,41,41,40,41,40,40
1775547602.7899,40,41,41,40,40,39,41,41,40,41,40,40
1775547602.9903,40,41,40,40,40,39,41,41,40,41,40,40
1775547603.1905,40,41,41,40,40,39,41,41,40,41,40,40
1775547603.3908,40,41,40,40,40,39,41,41,40,41,40,40
1775547603.5911,40,41,41,40,40,39,41,41,40,41,40,40
1775547603.7915,40,41,41,40,40,39,41,41,40,41,40,40
1775547603.9919,40,41,40,40,40,39,41,41,40,41,40,40
1775547604.1924,40,41,40,41,40,39,41,41,40,41,40,40
1775547604.3927,40,41,40,40,40,39,41,41,40,41,40,40
1775547604.5929,40,41,40,40,40,39,41,41,40,41,40,40
1775547604.7933,40,41,40,40,40,39,41,41,40,41,40,40
1775547604.9936,40,41,41,40,40,39,41,41,40,41,40,40
1775547605.1938,40,41,40,40,40,39,41,41,40,41,40,40
1775547605.3940,40,41,41,40,40,39,41,41,40,41,40,40
1775547605.5943,40,41,41,40,40,39,41,41,40,41,40,40
1775547605.7946,40,41,40,40,40,39,41,41,40,41,40,40
1775547605.9948,40,41,40,41,40,39,41,41,40,41,40,40
1775547606.1951,40,41,40,40,40,39,41,41,40,41,40,40
1775547606.3953,40,41,40,40,40,39,41,41,40,41,40,40
1775547606.5956,40,41,40,40,40,39,41,41,40,41,40,40
1775547606.7960,40,41,40,40,40,39,41,41,40,41,40,40
1775547606.9962,40,41,40,40,40,39,41,41,40,41,40,40
1775547607.1965,40,41,40,40,40,39,41,41,40,41,40,40
1775547607.3967,40,41,41,40,40,39,41,41,40,41,40,40
1775547607.5970,40,41,40,40,40,39,41,41,40,41,40,40
1775547607.7973,40,41,40,40,40,39,41,41,40,41,40,40
1775547607.9976,40,41,40,40,40,39,41,41,40,41,40,40
1775547608.1979,40,41,41,40,40,39,41,41,40,41,40,40
1775547608.3982,40,41,41,40,40,39,41,41,40,41,40,40
1775547608.5996,40,41,40,40,40,39,41,41,40,41,40,40
1775547608.8001,40,41,40,41,40,39,41,41,40,41,40,40
1775547609.0006,40,41,41,40,40,39,41,41,40,41,40,40
1775547609.2009,40,41,40,40,40,39,41,41,40,41,40,40
1775547609.4016,40,41,40,40,40,39,41,41,40,41,40,40
1775547609.6021,40,41,40,40,40,39,41,41,40,41,40,40
1775547609.8024,40,41,40,40,40,39,41,41,40,41,40,40
1775547610.0028,40,41,40,40,40,39,41,41,40,41,40,40
1775547610.2035,40,41,40,40,40,39,41,41,40,41,40,40
1775547610.4038,40,41,41,40,40,39,41,41,40,41,40,40
1775547610.6041,40,41,40,40,40,39,41,41,40,41,40,40
1775547610.8044,40,41,40,40,40,39,41,41,40,41,40,40
1775547611.0046,40,41,41,40,40,39,41,41,40,41,40,40
1775547611.2052,40,41,41,40,40,39,41,41,40,41,40,40
1775547611.4056,40,41,40,40,40,39,41,41,40,41,40,40
1775547611.6058,40,41,41,40,40,39,41,41,40,41,40,40
1775547611.8062,40,41,41,40,40,39,41,41,40,41,40,40
1775547612.0065,40,41,41,40,40,39,41,41,40,41,40,40
1775547612.2068,40,41,40,40,40,39,41,41,40,41,41,40
1775547612.4070,40,41,41,40,40,39,41,41,40,41,40,40
1775547612.6074,40,41,40,40,40,39,41,41,40,41,40,40
1775547612.8077,40,41,41,40,40,39,41,41,40,41,40,40
1775547613.0079,40,41,41,40,40,39,41,41,40,41,40,40
1775547613.2082,40,41,41,40,40,39,41,41,40,41,40,40
1775547613.4084,40,41,41,40,40,39,41,41,40,41,40,40
1775547613.6087,40,41,41,40,40,39,41,41,40,41,40,40
1775547613.8095,40,41,41,40,40,39,41,41,40,41,40,40
1775547614.0097,40,41,40,40,40,39,41,41,40,41,40,40
1775547614.2100,40,41,41,40,40,39,41,41,40,41,40,40
1775547614.4101,40,41,40,40,40,39,41,41,40,41,40,40
1775547614.6104,40,41,40,40,40,39,41,41,40,41,40,40
1775547614.8108,40,41,40,40,40,39,41,41,40,41,40,40
1775547615.0114,40,41,40,40,40,39,41,41,40,41,41,40
1775547615.2121,40,41,41,40,40,39,41,41,40,41,40,40
1775547615.4124,40,41,41,40,40,39,41,41,40,41,40,40
1775547615.6127,40,41,41,40,40,39,41,41,40,41,40,40
1775547615.8130,40,41,40,40,40,39,41,41,40,41,40,40
1775547616.0132,40,41,41,40,40,39,41,41,40,41,40,40
1775547616.2136,40,41,41,40,40,39,41,41,40,41,40,40
1775547616.4139,40,41,41,40,40,39,41,41,40,41,40,40
1775547616.6140,40,41,41,41,40,39,41,41,40,41,40,40
1775547616.8143,40,41,41,40,40,39,41,41,40,41,40,40
1775547617.0146,40,41,41,40,40,39,41,41,40,41,40,40
1775547617.2148,40,41,41,40,40,39,41,41,40,41,40,40
1775547617.4152,40,41,40,40,40,39,41,41,40,41,40,40
1775547617.6155,40,41,40,40,40,39,41,41,40,41,41,40
1775547617.8158,40,41,40,41,40,39,41,41,40,41,40,40
1775547618.0162,40,41,41,40,40,39,41,41,40,41,40,40
1775547618.2164,40,41,41,40,40,39,41,41,40,41,41,40
1775547618.4167,40,41,40,40,40,39,41,41,40,41,40,40
1775547618.6169,40,41,41,40,40,39,41,41,40,41,40,40
1775547618.8172,40,41,41,40,40,39,41,41,40,41,41,40
1775547619.0176,40,41,40,40,40,39,41,41,40,41,40,40
1775547619.2178,40,41,41,40,40,39,41,41,40,41,40,40
1775547619.4181,40,41,41,40,40,39,41,41,40,41,41,40
1775547619.6183,40,41,41,40,40,39,41,41,40,41,40,40
1775547619.8186,40,41,41,40,40,39,41,41,40,41,41,40
1775547620.0190,40,41,41,40,40,39,41,41,40,41,40,40
1775547620.2193,40,41,41,40,40,39,41,41,40,41,40,40
1775547620.4195,40,41,40,40,40,39,41,41,40,41,40,40
1775547620.6198,41,41,41,40,40,39,41,41,40,41,40,40
1775547620.8204,41,41,40,41,40,39,41,41,40,41,40,40
1775547621.0211,40,41,41,41,40,39,41,41,40,41,40,40
1775547621.2219,40,41,41,40,40,39,41,41,40,41,41,40
1775547621.4225,40,41,41,40,40,39,41,41,40,41,41,40
1775547621.6229,40,41,40,41,40,39,41,41,40,41,40,40
1775547621.8237,40,41,41,40,40,39,41,41,40,41,40,40
1775547622.0240,40,41,40,41,40,39,41,41,40,41,40,40
1775547622.2247,40,41,41,40,40,39,41,41,40,41,41,40
1775547622.4250,40,41,41,41,40,39,41,41,40,41,41,40
1775547622.6254,40,41,41,40,40,39,41,41,40,41,40,40
1775547622.8259,40,41,41,40,40,39,41,41,40,41,40,40
1775547623.0262,40,41,41,40,40,39,41,41,40,41,41,40
1775547623.2265,40,41,41,40,40,39,41,41,40,41,41,40
1775547623.4272,40,41,41,40,40,39,41,41,40,41,41,40
1775547623.6276,40,41,41,40,40,39,41,41,40,41,41,40
1775547623.8278,40,41,41,40,40,39,41,41,40,41,41,40
1775547624.0281,40,41,41,40,40,39,41,41,40,41,40,40
1775547624.2283,40,41,41,41,40,39,41,41,40,41,40,40
1775547624.4286,40,41,40,40,40,39,41,41,40,41,40,40
1775547624.6288,40,41,41,40,40,39,41,41,40,41,41,40
1775547624.8291,40,41,41,40,40,39,41,41,40,41,41,40
1775547625.0294,40,41,41,41,40,39,41,41,40,41,40,40
1775547625.2298,40,41,41,41,40,39,41,41,40,41,41,40
1775547625.4301,40,41,41,41,40,39,41,41,40,41,40,40
1775547625.6303,40,41,41,40,40,39,41,41,40,41,41,40
