timestamp_s,m1_c,m2_c,m3_c,m4_c,m5_c,m6_c,m7_c,m8_c,m9_c,m10_c,m11_c,m12_c
1777887739.5822,47,46,57,43,43,44,44,49,50,47,45,52
1777887739.7825,47,46,57,43,43,44,44,49,50,47,45,52
1777887739.9827,48,46,57,43,43,44,44,49,50,47,45,52
1777887740.1830,47,46,57,43,43,44,44,49,50,47,45,52
1777887740.3832,47,46,57,43,43,44,44,49,50,47,45,52
1777887740.5835,47,46,57,43,43,44,44,49,50,47,45,52
1777887740.7838,47,46,57,43,43,45,44,49,50,47,45,52
1777887740.9841,47,46,57,43,43,44,44,49,50,47,45,52
1777887741.1843,48,46,57,43,43,44,44,49,50,47,45,52
1777887741.3846,47,46,57,43,43,44,44,49,50,47,45,52
1777887741.5848,47,46,57,43,43,44,44,49,50,46,45,52
1777887741.7851,47,46,57,43,43,45,44,49,50,47,45,52
1777887741.9853,47,46,57,43,43,45,44,49,50,46,45,52
1777887742.1856,47,46,57,43,43,44,44,49,50,47,45,52
1777887742.3857,48,46,57,43,43,45,44,49,50,47,45,52
1777887742.5863,47,46,57,43,43,44,44,49,50,46,45,52
1777887742.7865,47,46,57,43,43,45,44,49,50,47,45,52
1777887742.9869,47,46,57,43,43,45,44,49,50,47,45,52
1777887743.1872,47,46,57,43,43,45,44,49,50,47,45,52
1777887743.3874,47,46,57,43,43,45,44,49,50,47,45,52
1777887743.5877,48,46,57,43,43,45,44,49,50,47,45,52
1777887743.7880,47,46,57,43,43,45,44,49,50,47,45,52
1777887743.9883,47,46,57,43,43,45,44,49,50,47,45,52
1777887744.1885,47,46,57,43,43,45,44,49,50,47,45,52
1777887744.3888,47,46,57,43,43,45,44,49,50,47,45,52
1777887744.5890,47,46,57,43,43,45,44,49,50,47,45,52
1777887744.7893,47,46,58,43,43,45,44,49,50,47,45,52
1777887744.9896,48,46,57,43,43,45,44,49,50,47,45,52
1777887745.1899,47,46,57,43,43,45,44,49,50,47,45,52
1777887745.3906,47,46,57,43,43,45,44,49,50,47,45,52
1777887745.5910,47,46,58,43,43,45,44,49,50,47,45,52
1777887745.7913,47,46,58,43,43,45,44,49,50,47,45,52
1777887745.9917,47,46,58,43,43,45,44,49,50,47,45,52
1777887746.1920,47,46,58,43,43,45,44,49,50,47,45,52
1777887746.3925,48,46,57,43,43,45,44,49,50,47,45,52
1777887746.5928,48,46,58,43,44,45,44,50,50,47,45,52
1777887746.7931,48,46,58,43,44,45,44,50,50,47,45,52
1777887746.9934,48,46,58,43,44,45,44,50,50,47,45,52
1777887747.1938,48,46,58,43,44,45,44,50,50,47,45,52
1777887747.3941,48,46,58,43,44,45,44,50,50,47,45,52
1777887747.5944,48,46,58,43,44,45,44,50,50,47,45,52
1777887747.7948,48,46,58,43,44,45,44,50,50,47,45,52
1777887747.9949,48,46,58,43,44,45,44,50,50,47,45,52
1777887748.1952,48,46,58,43,43,45,44,50,50,47,45,52
1777887748.3958,48,46,58,43,44,45,44,50,50,47,45,52
1777887748.5961,48,46,58,43,44,45,44,50,50,47,45,52
1777887748.7963,48,46,58,43,44,45,44,50,50,47,45,52
1777887748.9967,48,46,58,43,44,45,44,50,50,47,45,52
1777887749.1971,48,46,58,43,43,45,44,50,50,47,45,52
1777887749.3973,48,46,58,43,44,45,44,50,50,47,45,52
1777887749.5976,48,46,58,43,44,45,44,50,50,47,45,52
1777887749.7979,48,46,58,43,43,45,44,50,50,47,45,52
1777887749.9981,48,46,58,43,43,45,44,50,50,47,45,52
1777887750.1984,48,47,58,43,44,45,44,50,50,47,45,52
1777887750.3988,48,47,58,43,43,45,44,50,50,47,45,52
1777887750.5991,48,47,58,43,44,45,44,50,50,47,45,52
1777887750.7994,48,47,58,43,44,45,44,50,50,47,46,52
1777887750.9996,48,47,58,43,44,45,44,50,50,47,45,52
1777887751.1999,48,47,58,43,44,45,44,50,50,47,45,52
1777887751.4003,48,46,58,43,44,45,44,50,50,47,45,52
1777887751.6006,48,47,58,43,44,45,44,50,50,47,45,52
1777887751.8009,48,47,58,43,44,45,44,50,50,47,45,52
1777887752.0011,48,47,58,43,44,45,44,50,50,47,45,52
1777887752.2015,48,47,58,43,44,45,44,50,50,47,45,53
1777887752.4018,48,47,58,43,44,45,44,50,50,47,45,53
1777887752.6020,48,47,58,43,44,45,44,50,50,47,45,53
1777887752.8023,48,47,58,43,44,45,44,50,51,47,45,53
1777887753.0025,49,47,58,43,44,45,44,50,50,47,45,52
1777887753.2028,48,47,58,43,44,45,44,50,50,47,45,53
1777887753.4031,48,47,58,43,44,45,44,50,50,47,45,53
1777887753.6034,48,47,58,43,44,45,44,50,50,47,45,52
1777887753.8036,48,47,58,43,44,45,44,50,50,47,45,53
1777887754.0039,48,47,58,43,44,45,44,50,50,47,45,53
1777887754.2042,48,47,58,43,44,45,44,50,50,47,45,53
1777887754.4044,48,47,58,43,44,45,44,50,51,47,45,53
1777887754.6049,48,47,58,43,44,45,44,50,50,47,45,53
1777887754.8051,48,47,58,43,44,45,44,50,51,47,45,53
1777887755.0054,48,47,58,43,44,45,44,50,51,47,46,53
1777887755.2056,48,47,58,43,44,45,44,50,50,47,46,53
1777887755.4059,48,47,58,43,44,45,44,50,50,47,46,53
1777887755.6061,48,47,58,43,44,45,44,50,50,47,45,53
1777887755.8064,48,47,58,43,44,45,44,50,51,47,46,53
1777887756.0067,48,47,58,43,44,45,44,50,51,47,45,53
1777887756.2069,48,47,58,43,44,45,44,50,51,47,46,53
1777887756.4073,48,47,58,43,44,45,44,50,51,47,46,53
1777887756.6076,48,47,58,43,44,45,44,50,51,47,46,53
1777887756.8082,48,47,58,43,44,45,44,50,51,47,46,53
1777887757.0084,48,47,58,43,44,45,44,50,51,47,46,53
1777887757.2087,48,47,58,43,44,45,44,50,51,47,46,53
1777887757.4089,48,47,58,43,44,45,44,50,51,47,46,53
1777887757.6092,49,47,58,43,44,45,44,50,51,47,46,53
1777887757.8095,48,47,58,43,44,46,44,50,51,47,45,53
1777887758.0099,49,47,58,43,44,45,44,50,51,47,45,53
1777887758.2105,48,47,58,43,44,46,44,50,51,47,45,53
1777887758.4108,48,47,58,43,44,45,44,50,51,47,46,53
1777887758.6111,48,47,58,43,44,45,44,50,50,47,46,53
1777887758.8115,48,47,58,43,44,45,44,50,51,47,46,53
1777887759.0120,48,47,58,43,44,45,44,50,51,47,46,53
1777887759.2124,48,47,58,43,44,45,44,50,51,47,46,53
1777887759.4129,48,47,58,43,44,45,44,50,51,47,45,53
1777887759.6133,48,47,58,43,44,46,44,50,51,47,46,53
1777887759.8141,48,47,58,43,44,46,44,50,51,47,46,53
1777887760.0144,48,47,58,43,44,46,45,50,51,47,46,53
1777887760.2154,48,47,59,43,44,46,45,50,51,47,46,53
1777887760.4157,49,47,58,43,44,46,44,50,51,47,45,53
1777887760.6159,48,47,58,43,44,46,45,50,51,47,46,53
1777887760.8163,48,47,58,43,44,46,45,50,51,47,46,53
1777887761.0166,48,47,58,43,44,46,45,50,51,47,46,53
1777887761.2168,48,47,58,43,44,46,45,50,51,47,46,52
1777887761.4171,48,47,58,43,44,46,45,50,51,47,46,52
1777887761.6178,48,47,58,43,44,46,45,50,51,47,45,53
1777887761.8181,48,47,58,43,44,46,45,50,51,47,45,52
1777887762.0184,48,47,58,43,44,46,45,50,51,47,46,52
1777887762.2188,48,47,58,43,44,46,45,50,51,47,46,52
1777887762.4191,49,47,58,43,44,46,45,50,51,47,46,53
1777887762.6193,48,47,58,43,44,46,45,50,51,47,46,52
1777887762.8196,48,47,58,43,44,46,46,50,51,47,45,52
1777887763.0199,48,47,58,43,44,46,46,50,51,47,45,52
1777887763.2203,48,47,58,43,44,46,46,50,51,47,46,52
1777887763.4205,48,47,58,43,44,46,46,50,51,47,46,52
1777887763.6208,48,47,58,43,44,46,46,50,51,47,46,52
1777887763.8211,48,47,58,43,44,46,46,50,51,47,46,52
1777887764.0213,48,47,58,43,44,46,46,50,51,47,46,52
1777887764.2216,48,47,58,43,44,46,46,51,51,47,46,52
1777887764.4218,48,47,58,43,44,46,46,50,51,47,46,52
1777887764.6221,48,47,58,43,44,46,46,50,51,47,45,52
1777887764.8228,48,47,58,43,44,46,46,50,51,47,46,52
1777887765.0230,48,47,58,43,44,46,46,51,51,47,46,52
1777887765.2233,48,47,58,43,44,46,46,50,51,47,46,52
1777887765.4236,48,47,58,43,44,46,46,51,51,47,46,52
1777887765.6238,48,47,58,43,44,46,46,50,51,47,46,52
1777887765.8243,48,47,58,43,44,46,46,50,51,47,46,52
1777887766.0247,48,47,58,43,44,46,46,51,51,47,46,52
1777887766.2252,48,47,58,43,44,46,46,50,51,47,46,52
1777887766.4255,48,47,58,43,44,46,46,50,51,47,46,52
1777887766.6257,48,47,58,43,44,46,46,50,51,47,46,52
1777887766.8260,48,47,58,43,44,46,46,50,51,47,46,52
1777887767.0263,48,47,58,43,44,46,46,51,51,47,46,52
1777887767.2266,48,47,58,43,44,46,46,50,51,47,46,52
1777887767.4270,48,47,58,43,44,47,46,50,51,47,46,52
1777887767.6273,48,47,58,43,44,46,46,50,51,47,46,52
1777887767.8276,48,47,58,43,44,46,46,50,51,47,46,52
1777887768.0279,48,47,58,43,44,46,46,51,51,47,46,52
1777887768.2282,48,47,58,43,44,46,46,50,51,47,46,52
1777887768.4284,48,47,58,43,44,46,46,50,51,47,46,52
1777887768.6287,48,47,58,43,44,46,46,50,51,47,46,52
1777887768.8290,48,47,58,43,44,46,46,50,51,47,46,52
1777887769.0292,48,47,58,43,44,47,46,50,51,47,46,52
1777887769.2295,48,47,58,43,44,46,46,50,51,47,46,52
1777887769.4297,48,47,58,43,44,46,46,50,51,47,46,52
1777887769.6300,48,47,58,43,44,46,46,50,51,47,46,52
1777887769.8311,48,47,58,43,44,46,46,50,51,47,46,52
1777887770.0316,48,47,58,43,44,46,46,50,51,47,46,52
1777887770.2319,48,47,58,43,44,46,46,50,51,47,46,52
1777887770.4321,48,47,58,43,44,46,46,50,51,47,46,52
1777887770.6324,48,47,58,43,44,46,46,50,51,47,46,52
1777887770.8327,48,47,58,43,44,46,46,50,51,47,46,52
1777887771.0330,48,47,58,43,44,46,46,50,51,47,46,52
1777887771.2332,48,47,58,43,44,46,46,50,51,47,46,52
1777887771.4335,48,47,58,43,44,46,46,50,51,47,46,52
1777887771.6339,48,47,57,43,44,46,46,50,51,47,46,52
1777887771.8343,48,47,58,43,44,46,46,50,51,47,45,52
1777887772.0346,48,47,57,43,44,46,46,50,51,47,46,52
1777887772.2349,48,47,58,43,44,46,46,50,51,47,46,52
1777887772.4352,48,47,57,43,44,46,46,50,51,47,46,52
1777887772.6355,48,47,57,43,44,46,46,50,51,47,46,52
1777887772.8360,48,47,57,43,44,46,46,50,51,47,46,52
1777887773.0364,48,47,57,43,44,46,46,50,51,47,46,52
1777887773.2370,48,47,57,43,44,46,46,50,51,47,46,52
1777887773.4373,48,47,57,43,44,46,46,50,51,47,46,52
1777887773.6375,48,47,57,43,44,46,46,50,51,47,46,52
1777887773.8380,49,47,57,43,44,46,46,50,51,47,45,52
1777887774.0383,48,47,57,43,44,46,46,50,51,47,46,52
1777887774.2386,48,47,57,43,44,46,46,50,51,47,46,52
1777887774.4388,48,47,57,43,44,46,46,50,51,47,46,52
1777887774.6392,48,47,57,43,44,46,46,50,51,47,46,51
1777887774.8394,48,47,57,43,44,46,46,50,51,47,46,51
1777887775.0397,48,47,57,43,44,46,46,50,51,47,46,51
1777887775.2400,48,47,57,43,44,46,46,50,51,47,46,51
1777887775.4407,48,47,57,43,44,46,46,50,51,47,46,52
1777887775.6410,48,47,57,43,44,46,46,50,50,47,46,51
1777887775.8412,48,47,57,43,44,46,46,50,50,47,46,52
1777887776.0415,48,47,57,43,44,46,46,50,51,47,46,51
1777887776.2417,48,47,57,43,44,46,46,50,50,47,46,51
1777887776.4420,48,47,57,43,44,46,46,50,50,46,46,51
1777887776.6423,48,47,57,43,44,46,46,50,50,47,46,51
1777887776.8427,48,47,57,43,44,46,46,50,50,47,46,51
1777887777.0428,48,47,57,43,44,46,46,50,50,47,46,51
1777887777.2430,48,47,57,43,44,46,46,50,50,47,46,51
1777887777.4433,48,47,57,43,44,46,46,50,50,47,46,51
1777887777.6435,48,47,57,43,44,46,46,50,50,47,46,51
1777887777.8438,48,47,57,43,44,46,46,50,50,47,46,51
1777887778.0441,48,47,57,43,44,46,46,50,50,47,46,51
1777887778.2444,48,47,57,43,44,46,46,50,50,47,46,51
1777887778.4448,48,47,57,43,44,46,46,50,50,47,45,51
1777887778.6451,48,47,57,43,44,46,46,50,50,47,46,51
1777887778.8454,48,47,57,43,44,46,46,50,50,47,45,51
1777887779.0456,48,47,57,43,44,46,46,50,50,47,46,51
1777887779.2459,48,47,57,43,44,46,46,50,50,47,46,51
1777887779.4461,48,47,56,43,44,46,46,50,50,47,46,51
1777887779.6464,48,47,57,43,44,46,46,50,50,47,46,51
1777887779.8466,48,47,56,43,44,46,46,50,50,47,46,51
1777887780.0469,48,47,56,43,44,46,46,50,50,47,46,51
1777887780.2471,48,47,56,43,44,46,46,50,50,47,46,51
1777887780.4474,48,47,56,43,44,46,46,50,50,47,46,51
1777887780.6476,48,47,56,43,44,46,46,50,50,47,46,51
1777887780.8479,48,47,56,43,44,46,46,50,50,47,46,51
1777887781.0482,48,47,56,43,44,46,46,50,50,46,46,51
1777887781.2484,48,47,56,43,44,46,46,50,50,47,46,51
1777887781.4487,48,47,56,43,44,46,46,50,50,47,46,51
1777887781.6491,48,47,56,43,44,46,46,50,50,47,46,51
1777887781.8494,48,47,56,43,44,46,46,50,50,47,46,51
1777887782.0496,48,47,56,43,44,46,46,50,50,47,46,51
1777887782.2499,48,47,56,43,44,46,46,50,50,46,46,51
1777887782.4501,48,47,56,43,44,46,46,50,50,46,46,51
1777887782.6504,48,47,56,43,44,46,46,50,50,47,46,51
1777887782.8508,48,47,56,43,44,46,46,50,50,47,46,51
1777887783.0511,48,47,56,43,44,46,46,50,50,47,46,51
1777887783.2516,48,47,56,43,44,46,46,50,50,47,46,51
1777887783.4523,48,47,56,43,44,46,46,50,50,47,46,51
1777887783.6525,47,47,56,43,44,46,46,50,50,47,46,51
1777887783.8533,48,47,56,43,44,46,46,50,50,47,46,51
1777887784.0537,47,47,56,43,44,46,46,50,50,47,45,51
1777887784.2544,48,47,56,43,44,46,46,50,50,47,46,51
1777887784.4550,48,47,56,43,44,46,46,50,50,47,46,51
1777887784.6557,48,47,56,43,44,46,46,50,50,47,46,51
1777887784.8561,47,47,56,43,44,46,46,50,50,47,46,51
1777887785.0563,47,47,56,43,44,46,46,50,50,47,46,51
1777887785.2568,47,47,56,43,44,46,46,50,50,47,46,51
1777887785.4571,47,47,56,43,44,46,46,50,50,47,46,51
1777887785.6573,48,47,56,43,44,46,46,50,50,47,46,51
1777887785.8579,48,47,56,43,44,46,46,50,50,47,46,51
1777887786.0582,48,47,56,43,44,46,46,50,50,47,46,51
1777887786.2585,48,47,56,43,44,46,46,50,50,47,46,51
1777887786.4592,47,47,56,43,44,46,46,50,50,47,46,51
1777887786.6595,47,47,56,43,44,46,46,50,50,47,46,51
1777887786.8597,47,47,56,43,44,46,46,50,50,46,46,51
1777887787.0600,47,47,56,43,44,46,46,50,50,46,46,51
1777887787.2603,47,47,56,43,44,46,46,50,50,47,46,51
1777887787.4607,47,47,56,43,44,46,46,50,50,47,46,51
1777887787.6611,48,47,56,43,44,46,46,50,50,47,46,51
1777887787.8614,47,47,56,43,44,46,46,50,50,47,46,51
1777887788.0616,47,47,56,43,44,46,46,50,50,47,45,51
1777887788.2619,47,47,56,43,44,46,46,50,50,47,46,51
1777887788.4622,47,47,56,43,44,46,46,50,50,47,46,51
1777887788.6626,47,47,56,43,44,46,46,50,50,47,46,51
1777887788.8629,47,47,56,43,44,46,46,50,50,47,46,51
1777887789.0632,48,47,56,43,44,46,46,50,50,47,46,51
1777887789.2638,47,47,55,43,44,46,46,50,50,47,46,51
1777887789.4641,47,47,56,43,44,46,46,50,50,47,46,51
1777887789.6643,47,47,56,43,44,46,46,50,50,47,46,50
1777887789.8653,47,47,55,43,44,45,46,50,50,47,46,51
1777887790.0656,47,47,55,43,44,45,46,50,50,47,46,51
1777887790.2659,47,47,55,43,44,46,45,50,50,47,46,50
1777887790.4662,47,47,55,43,44,45,46,50,50,47,45,50
1777887790.6665,47,47,55,43,44,46,46,50,50,47,46,50
1777887790.8668,47,47,55,43,44,46,46,50,50,47,46,50
1777887791.0670,48,47,55,43,44,45,46,50,50,47,46,50
1777887791.2673,47,47,55,43,44,45,46,50,50,46,46,50
1777887791.4675,47,47,55,43,44,45,46,50,50,47,46,50
1777887791.6679,47,47,55,43,44,45,46,50,50,46,46,50
1777887791.8682,47,47,55,43,44,45,46,50,50,47,46,50
1777887792.0684,47,47,55,43,44,45,46,49,50,47,45,50
1777887792.2688,47,47,55,43,44,45,46,50,50,47,46,50
1777887792.4691,47,47,55,43,44,45,46,50,50,47,46,50
1777887792.6694,47,47,55,43,44,45,46,50,50,46,46,50
1777887792.8696,47,47,55,43,44,45,46,50,50,46,46,50
1777887793.0699,47,47,55,43,44,45,46,50,50,47,46,50
1777887793.2701,47,47,55,43,44,46,46,49,50,47,46,50
1777887793.4713,47,47,55,43,44,45,46,50,50,47,46,50
1777887793.6716,48,47,55,43,44,45,46,50,50,47,46,50
1777887793.8720,48,47,55,43,44,45,46,50,50,46,46,50
1777887794.0722,48,47,55,43,44,45,46,49,50,47,46,50
1777887794.2737,47,47,55,43,44,45,46,50,50,46,46,50
1777887794.4742,47,47,55,43,44,45,46,49,50,46,46,50
1777887794.6744,47,47,55,43,44,45,46,49,49,47,46,50
1777887794.8747,47,47,55,43,44,45,46,50,50,46,46,50
1777887795.0754,47,47,55,43,44,45,46,49,50,46,46,50
1777887795.2758,47,47,55,43,44,45,46,49,50,46,46,50
1777887795.4761,47,47,55,43,44,45,46,50,50,47,46,50
1777887795.6763,47,47,55,43,44,45,46,49,49,47,46,50
1777887795.8769,47,47,55,43,44,45,46,49,50,47,46,50
1777887796.0773,47,47,55,43,44,45,45,49,49,47,46,50
1777887796.2776,47,47,55,43,44,45,46,49,50,47,46,50
1777887796.4778,47,47,55,43,44,45,46,49,49,47,46,50
1777887796.6781,47,47,55,43,44,45,46,50,49,46,46,50
1777887796.8783,47,47,55,43,44,45,46,49,49,46,46,50
1777887797.0786,47,47,55,43,44,45,46,50,49,46,46,50
1777887797.2788,47,47,55,43,44,45,46,49,49,47,46,50
1777887797.4790,47,47,55,43,44,45,46,50,49,47,46,50
1777887797.6793,47,47,55,43,44,45,46,49,49,47,46,50
1777887797.8801,47,47,55,43,44,45,45,49,49,46,46,50
1777887798.0806,47,47,55,43,44,45,46,49,49,46,46,50
1777887798.2812,47,47,55,43,44,45,46,49,49,47,46,50
1777887798.4814,47,47,55,43,44,45,46,49,50,46,46,50
1777887798.6817,47,47,55,43,44,45,46,49,49,46,45,50
1777887798.8819,47,47,55,43,44,45,45,49,50,46,46,50
1777887799.0823,47,46,55,43,44,45,46,49,49,46,45,50
1777887799.2826,47,47,55,43,44,45,46,49,49,47,46,50
1777887799.4828,47,47,55,44,44,45,46,49,49,46,46,50
1777887799.6831,47,47,55,43,44,45,46,49,50,46,46,50
1777887799.8833,47,47,55,43,44,45,46,49,49,46,46,50
1777887800.0836,48,47,55,43,44,45,45,49,49,47,46,50
1777887800.2838,47,47,55,43,44,45,46,49,49,47,46,50
1777887800.4841,47,47,55,43,44,45,46,49,49,47,46,50
1777887800.6843,47,47,55,44,44,45,46,49,49,46,46,50
1777887800.8862,47,47,55,43,44,45,46,49,49,47,46,50
1777887801.0869,47,47,55,43,44,45,46,49,49,47,46,50
1777887801.2873,47,47,55,43,44,45,46,49,49,46,46,50
1777887801.4875,47,47,55,43,44,45,45,49,49,47,46,50
1777887801.6881,47,47,55,43,44,45,46,49,50,46,46,50
1777887801.8885,47,47,55,43,44,45,46,49,49,47,46,50
1777887802.0887,47,47,55,43,44,45,46,49,50,47,46,50
1777887802.2890,47,47,55,43,44,45,45,49,50,47,46,50
1777887802.4892,48,47,55,43,44,45,45,49,50,47,46,50
1777887802.6895,47,47,55,43,44,45,45,49,50,47,46,50
1777887802.8897,47,47,55,44,44,45,45,49,49,47,46,50
1777887803.0901,47,47,55,43,44,45,46,49,50,47,46,50
1777887803.2904,47,47,55,43,44,45,46,49,50,47,46,50
1777887803.4906,47,47,55,43,44,45,46,49,50,46,46,50
1777887803.6911,47,47,55,43,44,45,45,49,50,46,46,50
1777887803.8914,47,47,55,43,44,45,45,49,50,47,46,50
1777887804.0917,47,47,55,43,44,45,46,49,50,47,46,50
1777887804.2920,47,47,55,43,44,45,45,49,50,47,46,50
1777887804.4923,47,47,55,43,44,45,46,49,50,47,46,51
1777887804.6925,47,47,55,43,44,45,45,49,50,46,46,51
1777887804.8928,47,47,55,43,44,45,45,49,50,47,46,50
1777887805.0932,47,47,55,43,44,45,45,49,50,47,46,51
1777887805.2942,47,47,55,43,44,45,45,49,50,47,46,51
1777887805.4945,48,47,56,43,44,45,46,49,50,47,46,51
1777887805.6948,48,47,56,43,44,45,46,49,50,47,46,51
1777887805.8955,47,47,56,43,44,45,46,49,50,47,46,51
1777887806.0961,47,47,56,43,44,45,45,49,50,47,46,51
1777887806.2966,47,47,56,43,44,45,45,49,50,47,46,51
1777887806.4969,47,47,56,43,44,45,45,49,50,47,46,51
1777887806.6971,47,47,56,43,44,45,45,49,50,47,46,51
1777887806.8976,48,47,56,43,44,45,45,49,50,46,46,51
1777887807.0979,47,47,56,43,44,45,45,49,50,47,46,51
1777887807.2981,47,47,56,43,44,45,45,49,50,47,45,51
1777887807.4984,47,47,56,43,44,45,45,49,50,46,46,51
1777887807.6990,47,47,56,43,44,45,45,49,50,47,46,51
1777887807.8994,47,47,56,43,44,45,45,49,50,47,46,51
1777887808.0997,47,47,56,43,44,45,45,49,50,47,46,51
1777887808.2999,48,47,56,43,44,45,45,49,50,47,46,51
1777887808.5002,47,47,56,43,44,45,45,49,50,46,46,51
1777887808.7005,47,47,56,43,44,45,45,49,50,46,46,51
1777887808.9008,47,47,56,43,44,45,45,49,50,47,46,51
1777887809.1010,48,47,56,43,44,45,45,49,50,47,46,51
1777887809.3013,47,47,56,43,44,45,45,49,50,47,46,51
1777887809.5017,47,47,56,43,44,45,45,49,50,47,46,51
1777887809.7019,47,47,56,43,44,45,45,49,50,47,46,51
1777887809.9022,47,47,56,43,44,45,45,49,50,47,46,51
1777887810.1025,47,47,56,43,44,45,45,50,50,47,46,51
1777887810.3028,47,47,56,43,44,45,45,49,50,47,46,51
1777887810.5030,47,47,56,43,44,45,45,49,50,47,46,51
1777887810.7033,47,47,56,43,44,45,45,49,50,46,46,51
1777887810.9036,47,47,56,43,44,45,45,49,50,47,46,51
1777887811.1038,47,47,57,43,44,45,45,49,50,47,46,51
1777887811.3041,47,47,56,43,44,45,45,50,50,47,46,51
1777887811.5043,47,47,56,43,44,45,45,49,50,47,46,51
1777887811.7046,47,47,57,43,44,45,45,49,50,47,46,51
1777887811.9049,47,47,56,43,44,45,45,49,50,46,46,51
1777887812.1052,47,47,57,43,44,45,45,49,50,47,46,51
1777887812.3054,47,47,57,43,44,45,45,50,50,47,46,52
1777887812.5058,47,47,57,43,44,45,45,50,50,47,46,51
1777887812.7060,48,47,57,43,44,45,45,50,50,47,46,52
1777887812.9063,47,47,57,43,44,46,45,50,50,47,46,52
1777887813.1065,47,47,57,43,44,45,45,50,50,46,46,51
1777887813.3068,47,47,57,43,44,45,45,50,50,47,46,52
1777887813.5071,47,47,57,43,44,45,45,49,50,46,46,52
1777887813.7073,47,47,57,43,44,45,45,50,50,46,46,52
1777887813.9076,47,47,57,43,44,45,45,50,50,47,46,52
1777887814.1080,48,47,57,43,44,45,45,50,50,47,46,52
1777887814.3082,47,47,57,43,44,45,45,50,51,46,46,52
1777887814.5090,47,47,57,43,44,45,45,50,50,47,46,52
1777887814.7094,47,47,57,43,44,45,45,50,50,47,46,52
1777887814.9096,48,47,57,43,44,45,45,50,50,47,46,52
1777887815.1099,47,47,57,43,44,45,45,50,50,46,46,52
1777887815.3101,47,47,57,43,44,46,45,50,50,46,46,52
1777887815.5104,47,47,57,43,44,45,45,50,51,47,46,52
1777887815.7107,47,47,57,43,44,46,45,50,51,47,46,52
1777887815.9109,47,47,57,43,44,46,45,50,51,47,46,52
1777887816.1118,47,47,57,43,44,46,45,50,51,47,46,52
1777887816.3120,47,47,57,43,44,46,45,50,51,47,46,52
1777887816.5123,47,47,57,43,44,46,45,50,51,47,46,52
1777887816.7125,47,47,57,43,44,46,45,50,51,47,46,52
1777887816.9128,47,47,57,43,44,46,45,50,51,47,46,52
1777887817.1130,47,47,57,43,44,46,45,50,51,47,46,52
1777887817.3136,47,47,57,43,44,46,45,50,51,47,46,52
1777887817.5138,47,47,57,43,44,46,45,50,51,47,46,52
1777887817.7142,47,47,57,43,44,46,45,50,51,47,46,52
1777887817.9145,48,47,57,43,44,46,45,50,51,47,46,52
1777887818.1148,47,47,57,43,44,46,45,50,51,47,46,52
1777887818.3150,47,47,57,43,44,46,45,50,51,47,46,52
1777887818.5158,47,47,58,44,44,46,45,50,51,47,46,52
1777887818.7162,47,47,58,43,44,46,45,50,51,47,46,52
1777887818.9165,47,47,58,43,44,46,45,50,51,47,46,52
1777887819.1167,48,47,57,43,44,46,45,50,51,47,46,52
1777887819.3172,47,47,58,43,44,46,45,50,51,47,46,52
1777887819.5175,47,47,58,43,44,46,45,50,51,46,46,52
1777887819.7177,47,47,58,43,44,46,45,50,51,47,46,52
1777887819.9180,47,47,58,44,44,46,45,50,51,47,46,52
1777887820.1182,48,47,58,43,44,46,45,50,51,47,46,52
1777887820.3185,48,47,58,43,44,46,45,50,51,47,46,52
1777887820.5188,47,47,58,43,44,46,45,50,51,47,46,52
1777887820.7190,47,47,58,43,44,46,45,50,51,47,46,53
1777887820.9193,47,47,58,43,44,46,45,50,51,47,46,53
1777887821.1196,47,47,58,43,44,46,45,50,51,47,46,53
1777887821.3200,47,47,58,43,44,46,45,50,51,47,46,52
1777887821.5203,47,47,58,43,44,46,45,50,51,47,46,52
1777887821.7206,48,47,58,43,44,46,45,50,51,47,46,53
1777887821.9209,47,47,58,43,44,46,45,50,51,46,46,52
1777887822.1212,47,47,58,43,44,46,45,50,51,47,46,53
1777887822.3220,48,47,58,43,44,46,45,50,51,47,46,52
1777887822.5228,48,47,58,43,44,46,45,50,51,47,46,53
1777887822.7232,47,47,58,44,44,46,45,50,51,47,46,53
1777887822.9234,48,47,58,43,44,46,45,50,51,47,46,53
1777887823.1237,47,47,58,43,44,46,45,50,51,47,46,53
1777887823.3239,47,47,58,43,44,46,45,50,51,47,46,52
1777887823.5242,47,47,58,43,44,46,45,50,51,47,46,52
1777887823.7248,47,47,58,43,44,46,45,50,51,47,46,52
1777887823.9251,48,47,58,43,44,46,45,50,51,47,46,52
1777887824.1254,47,47,58,43,44,46,45,50,51,47,46,52
1777887824.3257,47,47,58,43,44,46,45,50,51,47,46,52
1777887824.5260,47,47,58,43,44,46,45,50,51,47,46,53
1777887824.7262,47,47,58,43,44,46,45,50,51,47,46,52
1777887824.9265,47,47,58,43,44,46,45,50,51,47,46,52
1777887825.1268,48,47,58,43,44,46,45,50,51,47,46,52
1777887825.3270,48,47,58,43,44,46,45,50,51,47,46,52
1777887825.5367,48,47,57,43,44,46,45,50,51,47,46,52
1777887825.7369,48,47,57,43,44,46,45,50,51,47,46,52
1777887825.9372,48,47,57,43,44,46,45,50,51,47,46,52
1777887826.1374,47,47,57,43,44,46,45,50,51,47,46,52
1777887826.3377,48,47,57,43,44,46,45,50,51,47,46,52
1777887826.5379,47,47,57,43,44,46,45,50,51,47,46,52
